resourceId,datArchive,resourceType,unrealAssetPath,referencingLayout,layoutName,referencingElement,notes
"0x060067D2","client_portal.dat","Image","AC_UI_Icon_060067D2","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_40",""
"0x060067D3","client_portal.dat","Image","AC_UI_Icon_060067D3","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_50",""
"0x060067D4","client_portal.dat","Image","AC_UI_Icon_060067D4","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_60",""
"0x060067D5","client_portal.dat","Image","AC_UI_Icon_060067D5","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_70",""
"0x060067D6","client_portal.dat","Image","AC_UI_Icon_060067D6","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_80",""
"0x060067D7","client_portal.dat","Image","AC_UI_Icon_060067D7","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_90",""
"0x060067D8","client_portal.dat","Image","AC_UI_Icon_060067D8","0x21000037","ItemSlot","ItemSlot_GenericOverlays/ItemSlot_Icon_Cooldown_100",""
"0x060069AE","client_portal.dat","Image","AC_UI_Icon_060069AE","0x21000016","classic_toolbar","RootToolbar_Field/PanelButton_QuestManagementButton",""
"0x060069AF","client_portal.dat","Image","AC_UI_Icon_060069AF","0x21000016","classic_toolbar","RootToolbar_Field/PanelButton_QuestManagementButton",""
"0x06006A6C","client_portal.dat","Image","AC_UI_Icon_06006A6C","0x21000037","ItemSlot","ItemSlot_Equip_TrinketOne/ItemSlot_Icon",""
"0x06006BEF","client_portal.dat","Image","AC_UI_Icon_06006BEF","0x21000037","ItemSlot","ItemSlot_Equip_SigilOne/ItemSlot_Icon",""
"0x06006BF0","client_portal.dat","Image","AC_UI_Icon_06006BF0","0x21000037","ItemSlot","ItemSlot_Equip_SigilTwo/ItemSlot_Icon",""
"0x06006BF1","client_portal.dat","Image","AC_UI_Icon_06006BF1","0x21000037","ItemSlot","ItemSlot_Equip_SigilThree/ItemSlot_Icon",""
"0x06006C19","client_portal.dat","Image","AC_UI_Icon_06006C19","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006D62","client_portal.dat","Image","AC_UI_Icon_06006D62","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006D79","client_portal.dat","Image","AC_UI_Icon_06006D79","0x21000037","ItemSlot","ItemSlot_Equip_Abdomen/ItemSlot_Icon",""
"0x06006D7B","client_portal.dat","Image","AC_UI_Icon_06006D7B","0x21000037","ItemSlot","ItemSlot_Equip_Chest/ItemSlot_Icon",""
"0x06006D7D","client_portal.dat","Image","AC_UI_Icon_06006D7D","0x21000037","ItemSlot","ItemSlot_Equip_Hand/ItemSlot_Icon",""
"0x06006D7F","client_portal.dat","Image","AC_UI_Icon_06006D7F","0x21000037","ItemSlot","ItemSlot_Equip_Head/ItemSlot_Icon",""
"0x06006D81","client_portal.dat","Image","AC_UI_Icon_06006D81","0x21000037","ItemSlot","ItemSlot_Equip_LowerArm/ItemSlot_Icon",""
"0x06006D83","client_portal.dat","Image","AC_UI_Icon_06006D83","0x21000037","ItemSlot","ItemSlot_Equip_LowerLeg/ItemSlot_Icon",""
"0x06006D85","client_portal.dat","Image","AC_UI_Icon_06006D85","0x21000037","ItemSlot","ItemSlot_Equip_Foot/ItemSlot_Icon",""
"0x06006D87","client_portal.dat","Image","AC_UI_Icon_06006D87","0x21000037","ItemSlot","ItemSlot_Equip_UpperArm/ItemSlot_Icon",""
"0x06006D89","client_portal.dat","Image","AC_UI_Icon_06006D89","0x21000037","ItemSlot","ItemSlot_Equip_UpperLeg/ItemSlot_Icon",""
"0x06006E0C","client_portal.dat","Image","AC_UI_Icon_06006E0C","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioOlthoi/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioOlthoiAcid/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/AluvianRadio/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioAunTumerok/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioGhu/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioSho/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioViamont/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioShadow/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioUndead/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioPenumbraen/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioGearKnight/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioLugian/HeritageButtonImage",""
"0x06006E21","client_portal.dat","Image","AC_UI_Icon_06006E21","0x21000046","","HeritageField/RadioEmpyrean/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioOlthoi/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioOlthoiAcid/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/AluvianRadio/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioAunTumerok/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioGhu/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioSho/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioViamont/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioShadow/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioUndead/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioPenumbraen/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioGearKnight/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioLugian/HeritageButtonImage",""
"0x06006E35","client_portal.dat","Image","AC_UI_Icon_06006E35","0x21000046","","HeritageField/RadioEmpyrean/HeritageButtonImage",""
"0x06006E36","client_portal.dat","Image","AC_UI_Icon_06006E36","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006E37","client_portal.dat","Image","AC_UI_Icon_06006E37","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006E8A","client_portal.dat","Image","AC_UI_Icon_06006E8A","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006E8B","client_portal.dat","Image","AC_UI_Icon_06006E8B","0x21000046","","HeritageField/HeritageBackImage",""
"0x06006EBC","client_portal.dat","Image","AC_UI_Icon_06006EBC","0x21000001","intro","IntroField/SplashScreenField",""
"0x0600708F","client_portal.dat","Image","AC_UI_Icon_0600708F","0x21000037","ItemSlot","ItemSlot_Equip_Cloak/ItemSlot_Icon",""
"0x060070C1","client_portal.dat","Image","AC_UI_Icon_060070C1","0x21000046","","HeritageField/HeritageBackImage",""
"0x0600712B","client_portal.dat","Image","AC_UI_Icon_0600712B","0x21000040","","Button_GreenTriangle_10",""
"0x0600712C","client_portal.dat","Image","AC_UI_Icon_0600712C","0x21000040","","Button_GreenTriangle_10",""
"0x0600715E","client_portal.dat","Image","AC_UI_Icon_0600715E","0x21000007","classic_combat","RootCombat_Field/PowerSlider/PowerMeter/basic_recklessness_fill",""
"0x0600715E","client_portal.dat","Image","AC_UI_Icon_0600715E","0x2100000A","classic_powerbar","RootPowerbar_Field/Powerbar/adv_recklessness_fill",""
"0x0600715E","client_portal.dat","Image","AC_UI_Icon_0600715E","0x21000072","classic_floatypowerbar","RootFloatyPowerBar_Field/Powerbar/adv_recklessness_fill",""
"0x06007275","client_portal.dat","Image","AC_UI_Icon_06007275","0x21000046","","HeritageField/HeritageBackImage",""
"0x0600747E","client_portal.dat","Image","AC_UI_Icon_0600747E","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/meter_background/left",""
"0x0600747E","client_portal.dat","Image","AC_UI_Icon_0600747E","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/meter_background/left",""
"0x0600747F","client_portal.dat","Image","AC_UI_Icon_0600747F","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/meter_background/middle",""
"0x0600747F","client_portal.dat","Image","AC_UI_Icon_0600747F","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/meter_background/middle",""
"0x06007480","client_portal.dat","Image","AC_UI_Icon_06007480","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/meter_background/right",""
"0x06007480","client_portal.dat","Image","AC_UI_Icon_06007480","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/meter_background/right",""
"0x06007481","client_portal.dat","Image","AC_UI_Icon_06007481","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/2/left",""
"0x06007481","client_portal.dat","Image","AC_UI_Icon_06007481","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/2/left",""
"0x06007482","client_portal.dat","Image","AC_UI_Icon_06007482","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/2/middle",""
"0x06007482","client_portal.dat","Image","AC_UI_Icon_06007482","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/2/middle",""
"0x06007483","client_portal.dat","Image","AC_UI_Icon_06007483","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/2/right",""
"0x06007483","client_portal.dat","Image","AC_UI_Icon_06007483","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/2/right",""
"0x06007484","client_portal.dat","Image","AC_UI_Icon_06007484","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/meter_background/left",""
"0x06007484","client_portal.dat","Image","AC_UI_Icon_06007484","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/meter_background/left",""
"0x06007485","client_portal.dat","Image","AC_UI_Icon_06007485","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/meter_background/middle",""
"0x06007485","client_portal.dat","Image","AC_UI_Icon_06007485","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/meter_background/middle",""
"0x06007486","client_portal.dat","Image","AC_UI_Icon_06007486","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/meter_background/right",""
"0x06007486","client_portal.dat","Image","AC_UI_Icon_06007486","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/meter_background/right",""
"0x06007487","client_portal.dat","Image","AC_UI_Icon_06007487","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/2/left",""
"0x06007487","client_portal.dat","Image","AC_UI_Icon_06007487","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/2/left",""
"0x06007488","client_portal.dat","Image","AC_UI_Icon_06007488","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/2/middle",""
"0x06007488","client_portal.dat","Image","AC_UI_Icon_06007488","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/2/middle",""
"0x06007489","client_portal.dat","Image","AC_UI_Icon_06007489","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/2/right",""
"0x06007489","client_portal.dat","Image","AC_UI_Icon_06007489","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/2/right",""
"0x0600748A","client_portal.dat","Image","AC_UI_Icon_0600748A","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/meter_background/left",""
"0x0600748A","client_portal.dat","Image","AC_UI_Icon_0600748A","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/meter_background/left",""
"0x0600748B","client_portal.dat","Image","AC_UI_Icon_0600748B","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/meter_background/middle",""
"0x0600748B","client_portal.dat","Image","AC_UI_Icon_0600748B","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/meter_background/middle",""
"0x0600748C","client_portal.dat","Image","AC_UI_Icon_0600748C","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/meter_background/right",""
"0x0600748C","client_portal.dat","Image","AC_UI_Icon_0600748C","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/meter_background/right",""
"0x0600748D","client_portal.dat","Image","AC_UI_Icon_0600748D","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/2/left",""
"0x0600748D","client_portal.dat","Image","AC_UI_Icon_0600748D","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/2/left",""
"0x0600748E","client_portal.dat","Image","AC_UI_Icon_0600748E","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/2/middle",""
"0x0600748E","client_portal.dat","Image","AC_UI_Icon_0600748E","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/2/middle",""
"0x0600748F","client_portal.dat","Image","AC_UI_Icon_0600748F","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/2/right",""
"0x0600748F","client_portal.dat","Image","AC_UI_Icon_0600748F","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/2/right",""
"0x06007490","client_portal.dat","Image","AC_UI_Icon_06007490","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/meter_background/detail",""
"0x06007490","client_portal.dat","Image","AC_UI_Icon_06007490","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/meter_background/detail",""
"0x06007491","client_portal.dat","Image","AC_UI_Icon_06007491","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/HealthMeter/2/detail",""
"0x06007491","client_portal.dat","Image","AC_UI_Icon_06007491","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/HealthMeter/2/detail",""
"0x06007492","client_portal.dat","Image","AC_UI_Icon_06007492","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/meter_background/detail",""
"0x06007492","client_portal.dat","Image","AC_UI_Icon_06007492","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/meter_background/detail",""
"0x06007493","client_portal.dat","Image","AC_UI_Icon_06007493","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/StaminaMeter/2/detail",""
"0x06007493","client_portal.dat","Image","AC_UI_Icon_06007493","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/StaminaMeter/2/detail",""
"0x06007494","client_portal.dat","Image","AC_UI_Icon_06007494","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/meter_background/detail",""
"0x06007494","client_portal.dat","Image","AC_UI_Icon_06007494","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/meter_background/detail",""
"0x06007495","client_portal.dat","Image","AC_UI_Icon_06007495","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/ManaMeter/2/detail",""
"0x06007495","client_portal.dat","Image","AC_UI_Icon_06007495","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/ManaMeter/2/detail",""
"0x06007498","client_portal.dat","Image","AC_UI_Icon_06007498","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LinkStatusIndicator",""
"0x06007499","client_portal.dat","Image","AC_UI_Icon_06007499","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LinkStatusIndicator",""
"0x0600749A","client_portal.dat","Image","AC_UI_Icon_0600749A","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LinkStatusIndicator",""
"0x0600749A","client_portal.dat","Image","AC_UI_Icon_0600749A","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LinkStatusIndicator",""
"0x0600749B","client_portal.dat","Image","AC_UI_Icon_0600749B","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/VitaeIndicator/PressedOverlay",""
"0x0600749B","client_portal.dat","Image","AC_UI_Icon_0600749B","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/PositiveEffectsIndicator/PressedOverlay",""
"0x0600749B","client_portal.dat","Image","AC_UI_Icon_0600749B","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/NegativeEffectsIndicator/PressedOverlay",""
"0x0600749B","client_portal.dat","Image","AC_UI_Icon_0600749B","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/BurdenIndicator/PressedOverlay",""
"0x0600749B","client_portal.dat","Image","AC_UI_Icon_0600749B","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LinkStatusIndicator/PressedOverlay",""
"0x0600749C","client_portal.dat","Image","AC_UI_Icon_0600749C","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/PositiveEffectsIndicator",""
"0x0600749C","client_portal.dat","Image","AC_UI_Icon_0600749C","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/PositiveEffectsIndicator",""
"0x0600749D","client_portal.dat","Image","AC_UI_Icon_0600749D","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/PositiveEffectsIndicator",""
"0x0600749E","client_portal.dat","Image","AC_UI_Icon_0600749E","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/NegativeEffectsIndicator",""
"0x0600749E","client_portal.dat","Image","AC_UI_Icon_0600749E","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/NegativeEffectsIndicator",""
"0x0600749F","client_portal.dat","Image","AC_UI_Icon_0600749F","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/NegativeEffectsIndicator",""
"0x060074A0","client_portal.dat","Image","AC_UI_Icon_060074A0","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/VitaeIndicator",""
"0x060074A0","client_portal.dat","Image","AC_UI_Icon_060074A0","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/VitaeIndicator",""
"0x060074A1","client_portal.dat","Image","AC_UI_Icon_060074A1","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/VitaeIndicator",""
"0x060074A2","client_portal.dat","Image","AC_UI_Icon_060074A2","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/BurdenIndicator",""
"0x060074A3","client_portal.dat","Image","AC_UI_Icon_060074A3","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/BurdenIndicator",""
"0x060074A4","client_portal.dat","Image","AC_UI_Icon_060074A4","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/BurdenIndicator",""
"0x060074A5","client_portal.dat","Image","AC_UI_Icon_060074A5","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/MiniGameIndicator",""
"0x060074A5","client_portal.dat","Image","AC_UI_Icon_060074A5","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/MiniGameIndicator",""
"0x060074A6","client_portal.dat","Image","AC_UI_Icon_060074A6","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/MiniGameIndicator",""
"0x060074A7","client_portal.dat","Image","AC_UI_Icon_060074A7","0x21000040","","Button_BlueBar/StripButtonLeft",""
"0x060074A8","client_portal.dat","Image","AC_UI_Icon_060074A8","0x21000040","","Button_BlueBar/StripButtonLeft",""
"0x060074A9","client_portal.dat","Image","AC_UI_Icon_060074A9","0x21000040","","Button_BlueBar/StripButtonLeft",""
"0x060074A9","client_portal.dat","Image","AC_UI_Icon_060074A9","0x21000040","","Button_BlueBar/StripButtonLeft",""
"0x060074AA","client_portal.dat","Image","AC_UI_Icon_060074AA","0x21000040","","Button_BlueBar/StripButtonMiddle",""
"0x060074AB","client_portal.dat","Image","AC_UI_Icon_060074AB","0x21000040","","Button_BlueBar/StripButtonMiddle",""
"0x060074AC","client_portal.dat","Image","AC_UI_Icon_060074AC","0x21000040","","Button_BlueBar/StripButtonMiddle",""
"0x060074AC","client_portal.dat","Image","AC_UI_Icon_060074AC","0x21000040","","Button_BlueBar/StripButtonMiddle",""
"0x060074AD","client_portal.dat","Image","AC_UI_Icon_060074AD","0x21000040","","Button_BlueBar/StripButtonRight",""
"0x060074AE","client_portal.dat","Image","AC_UI_Icon_060074AE","0x21000040","","Button_BlueBar/StripButtonRight",""
"0x060074AF","client_portal.dat","Image","AC_UI_Icon_060074AF","0x21000040","","Button_BlueBar/StripButtonRight",""
"0x060074AF","client_portal.dat","Image","AC_UI_Icon_060074AF","0x21000040","","Button_BlueBar/StripButtonRight",""
"0x060074B1","client_portal.dat","Image","AC_UI_Icon_060074B1","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LogoffButton",""
"0x060074B2","client_portal.dat","Image","AC_UI_Icon_060074B2","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/LogoffButton",""
"0x060074B7","client_portal.dat","Image","AC_UI_Icon_060074B7","0x21000074","classic_floatyradar","RootFloatyRadar_Field/LockUI",""
"0x060074B8","client_portal.dat","Image","AC_UI_Icon_060074B8","0x21000074","classic_floatyradar","RootFloatyRadar_Field/LockUI",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ExaminationTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/VitalsTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x2100006D","classic_floatyenvpanel","RootFloatyEnvPanel_Field/EnvPanelTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MainChatTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/IndicatorsTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x21000072","classic_floatypowerbar","RootFloatyPowerBar_Field/PowerbarTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x21000073","classic_floatycombatpanel","RootFloatyCombatPanel_Field/CombatPanelTopBorder_Locked",""
"0x060074BF","client_portal.dat","Image","AC_UI_Icon_060074BF","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/SideVitalsTopBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ExaminationLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/VitalsLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x2100006D","classic_floatyenvpanel","RootFloatyEnvPanel_Field/EnvPanelLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MainChatLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/IndicatorsLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x21000072","classic_floatypowerbar","RootFloatyPowerBar_Field/PowerbarLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x21000073","classic_floatycombatpanel","RootFloatyCombatPanel_Field/CombatPanelLeftBorder_Locked",""
"0x060074C0","client_portal.dat","Image","AC_UI_Icon_060074C0","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/SideVitalsLeftBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ExaminationBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/VitalsBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x2100006D","classic_floatyenvpanel","RootFloatyEnvPanel_Field/EnvPanelBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x2100006E","classic_floatypanel","RootFloatyPanel_Field/PanelBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x2100006F","classic_floatymainchat","RootFloatyMainChat_Field/MainChatBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x21000070","classic_floatytoolbar","RootFloatyToolbar_Field/ToolbarBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x21000071","classic_floatyindicators","RootFloatyIndicators_Field/IndicatorsBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x21000072","classic_floatypowerbar","RootFloatyPowerBar_Field/PowerbarBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x21000073","classic_floatycombatpanel","RootFloatyCombatPanel_Field/CombatPanelBottomBorder_Locked",""
"0x060074C1","client_portal.dat","Image","AC_UI_Icon_060074C1","0x21000075","classic_floatysidevitals","RootFloatySideVitals_Field/SideVitalsBottomBorder_Locked",""
"0x060074C2","client_portal.dat","Image","AC_UI_Icon_060074C2","0x2100006B","classic_floatyexamination","RootFloatyExamination_Field/ExaminationRightBorder_Locked",""
"0x060074C2","client_portal.dat","Image","AC_UI_Icon_060074C2","0x2100006C","classic_floatyvitals","RootFloatyVitals_Field/VitalsRightBorder_Locked",""
"0x060074C2","client_portal.dat","Image","AC_UI_Icon_060074C2","0x2100006D","classic_floatyenvpanel","RootFloatyEnvPanel_Field/EnvPanelRightBorder_Locked",""
